,Litros Totales,Valor USD,Area,Espesor,Rendimiento Diario,Rendimiento Std,Diferencia de Rendimientos,Diferencia de Rendimientos !(abs),DENSIDAD,MOLIENDA,LENETA,SOL PESO,SOL VOLUMEN,TEMP METAL,TIEMP METAL SEG,VISCOSIDAD,Rendimiento Canning [m2/L],Linea_encoded,Id_Fecha_Pintura,Fecha,Pintura,Linea
5116,189.25,968.96,12559.83,7.7,66.37,44.44,21.93,21.93,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-10-040028-CLEAR P/ESPUMAPintado 2,2023-10-04,0028-CLEAR P/ESPUMA,Pintado 2
5117,149.5,765.44,8925.37,3.48,59.7,44.44,15.26,15.26,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-11-270028-CLEAR P/ESPUMAPintado 2,2023-11-27,0028-CLEAR P/ESPUMA,Pintado 2
5118,427.75,2190.08,34792.79,11.94,81.34,44.44,36.9,36.9,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-11-070028-CLEAR P/ESPUMAPintado 2,2023-11-07,0028-CLEAR P/ESPUMA,Pintado 2
5119,438.75,2246.4,24582.42,9.48,56.03,44.44,11.59,11.59,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-11-140028-CLEAR P/ESPUMAPintado 2,2023-11-14,0028-CLEAR P/ESPUMA,Pintado 2
5120,347.25,1777.92,18761.91,6.32,54.03,44.44,9.59,9.59,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-11-240028-CLEAR P/ESPUMAPintado 2,2023-11-24,0028-CLEAR P/ESPUMA,Pintado 2
5121,284.5,1456.64,13667.94,8.59,48.04,44.44,3.6,3.6,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-11-190028-CLEAR P/ESPUMAPintado 2,2023-11-19,0028-CLEAR P/ESPUMA,Pintado 2
5122,1394.5,7139.84,66278.15,31.04,55.36,44.44,10.92,10.92,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-11-080028-CLEAR P/ESPUMAPintado 2,2023-11-08,0028-CLEAR P/ESPUMA,Pintado 2
5123,129.0,660.48,8422.63,3.45,65.29,44.44,20.85,20.85,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-11-100028-CLEAR P/ESPUMAPintado 2,2023-11-10,0028-CLEAR P/ESPUMA,Pintado 2
5124,378.5,1937.92,16758.94,12.35,44.28,44.44,0.5,-0.16,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-11-150028-CLEAR P/ESPUMAPintado 2,2023-11-15,0028-CLEAR P/ESPUMA,Pintado 2
5125,189.25,968.96,9106.2,4.88,48.12,44.44,3.68,3.68,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-11-010028-CLEAR P/ESPUMAPintado 2,2023-11-01,0028-CLEAR P/ESPUMA,Pintado 2
5126,60.0,435.55,3541.45,1.97,70.83,44.44,26.39,26.39,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-12-230028-CLEAR P/ESPUMAPintado 2,2023-12-23,0028-CLEAR P/ESPUMA,Pintado 2
5127,467.5,2393.6,27239.36,10.73,58.27,44.44,13.83,13.83,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-12-040028-CLEAR P/ESPUMAPintado 2,2023-12-04,0028-CLEAR P/ESPUMA,Pintado 2
5128,244.5,1251.84,15034.08,3.93,61.49,44.44,17.05,17.05,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-12-110028-CLEAR P/ESPUMAPintado 2,2023-12-11,0028-CLEAR P/ESPUMA,Pintado 2
5129,447.5,2291.2,38648.1,18.08,86.36,44.44,41.92,41.92,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-12-290028-CLEAR P/ESPUMAPintado 2,2023-12-29,0028-CLEAR P/ESPUMA,Pintado 2
5130,946.25,4844.8,59220.99,30.33,62.58,44.44,18.14,18.14,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-12-160028-CLEAR P/ESPUMAPintado 2,2023-12-16,0028-CLEAR P/ESPUMA,Pintado 2
5131,657.0,3363.84,34862.26,14.16,53.06,44.44,8.62,8.62,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-12-140028-CLEAR P/ESPUMAPintado 2,2023-12-14,0028-CLEAR P/ESPUMA,Pintado 2
5132,667.75,3418.88,50681.61,31.1,75.9,44.44,31.46,31.46,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-12-150028-CLEAR P/ESPUMAPintado 2,2023-12-15,0028-CLEAR P/ESPUMA,Pintado 2
5133,579.0,2964.48,30978.0,10.49,53.5,44.44,9.06,9.06,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-12-170028-CLEAR P/ESPUMAPintado 2,2023-12-17,0028-CLEAR P/ESPUMA,Pintado 2
5134,378.5,1937.92,26321.23,6.21,69.54,44.44,25.1,25.1,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2023-12-280028-CLEAR P/ESPUMAPintado 2,2023-12-28,0028-CLEAR P/ESPUMA,Pintado 2
5135,1011.25,4752.9,47144.67,15.8,46.62,44.44,2.18,2.18,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-110028-CLEAR P/ESPUMAPintado 2,2024-01-11,0028-CLEAR P/ESPUMA,Pintado 2
5136,728.0,3421.6,41197.76,10.17,56.59,44.44,12.15,12.15,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-030028-CLEAR P/ESPUMAPintado 2,2024-01-03,0028-CLEAR P/ESPUMA,Pintado 2
5137,347.25,1632.08,24774.84,7.19,71.35,44.44,26.9,26.9,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-220028-CLEAR P/ESPUMAPintado 2,2024-01-22,0028-CLEAR P/ESPUMA,Pintado 2
5138,688.0,3233.62,33971.71,11.51,49.38,44.44,4.94,4.94,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-250028-CLEAR P/ESPUMAPintado 2,2024-01-25,0028-CLEAR P/ESPUMA,Pintado 2
5139,189.25,889.48,9062.21,4.26,47.88,44.44,3.44,3.44,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-230028-CLEAR P/ESPUMAPintado 2,2024-01-23,0028-CLEAR P/ESPUMA,Pintado 2
5140,289.5,1360.66,31943.76,14.75,110.34,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-260028-CLEAR P/ESPUMAPintado 2,2024-01-26,0028-CLEAR P/ESPUMA,Pintado 2
5141,678.0,3186.62,43170.39,10.88,63.67,44.44,19.23,19.23,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-210028-CLEAR P/ESPUMAPintado 2,2024-01-21,0028-CLEAR P/ESPUMA,Pintado 2
5142,189.25,889.47,2226.72,1.29,17.32,44.44,33.07,-29.1,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-290028-CLEAR P/ESPUMAPintado 2,2024-01-29,0028-CLEAR P/ESPUMA,Pintado 2
5143,189.25,889.48,21868.96,7.08,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-280028-CLEAR P/ESPUMAPintado 2,2024-01-28,0028-CLEAR P/ESPUMA,Pintado 2
5144,378.5,1778.96,11461.91,2.84,30.28,44.44,14.16,-14.16,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-270028-CLEAR P/ESPUMAPintado 2,2024-01-27,0028-CLEAR P/ESPUMA,Pintado 2
5145,378.5,1778.96,20596.59,7.73,54.42,44.44,9.98,9.98,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-120028-CLEAR P/ESPUMAPintado 2,2024-01-12,0028-CLEAR P/ESPUMA,Pintado 2
5146,378.5,1778.96,23614.3,6.47,62.39,44.44,17.95,17.95,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-01-100028-CLEAR P/ESPUMAPintado 2,2024-01-10,0028-CLEAR P/ESPUMA,Pintado 2
5147,60.0,435.55,2968.83,1.58,75.64,44.44,31.2,31.2,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-02-100028-CLEAR P/ESPUMAPintado 2,2024-02-10,0028-CLEAR P/ESPUMA,Pintado 2
5148,995.5,4678.88,57196.96,15.36,57.46,44.44,13.01,13.01,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-02-070028-CLEAR P/ESPUMAPintado 2,2024-02-07,0028-CLEAR P/ESPUMA,Pintado 2
5149,337.75,1587.44,23467.42,5.73,69.48,44.44,25.04,25.04,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-02-160028-CLEAR P/ESPUMAPintado 2,2024-02-16,0028-CLEAR P/ESPUMA,Pintado 2
5150,100.0,470.0,6384.62,2.57,63.85,44.44,19.41,19.41,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-02-140028-CLEAR P/ESPUMAPintado 2,2024-02-14,0028-CLEAR P/ESPUMA,Pintado 2
5151,259.25,1218.48,11737.54,3.08,45.28,44.44,0.83,0.83,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-02-120028-CLEAR P/ESPUMAPintado 2,2024-02-12,0028-CLEAR P/ESPUMA,Pintado 2
5152,438.5,2060.96,26764.9,12.54,61.04,44.44,16.6,16.6,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-02-080028-CLEAR P/ESPUMAPintado 2,2024-02-08,0028-CLEAR P/ESPUMA,Pintado 2
5153,309.5,1454.66,20189.1,4.58,65.23,44.44,20.79,20.79,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-02-110028-CLEAR P/ESPUMAPintado 2,2024-02-11,0028-CLEAR P/ESPUMA,Pintado 2
5154,189.25,889.48,10706.49,6.62,56.57,44.44,12.13,12.13,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-02-270028-CLEAR P/ESPUMAPintado 2,2024-02-27,0028-CLEAR P/ESPUMA,Pintado 2
5155,378.5,1778.96,25452.61,6.86,67.25,44.44,22.81,22.81,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-02-260028-CLEAR P/ESPUMAPintado 2,2024-02-26,0028-CLEAR P/ESPUMA,Pintado 2
5156,567.75,2668.44,47184.38,9.54,83.11,44.44,38.67,38.67,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2024-02-220028-CLEAR P/ESPUMAPintado 2,2024-02-22,0028-CLEAR P/ESPUMA,Pintado 2
5157,515.0,3110.6,31581.61,9.25,61.32,44.44,16.88,16.88,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-01-310028-CLEAR P/ESPUMAPintado 2,2022-01-31,0028-CLEAR P/ESPUMA,Pintado 2
5158,450.0,2718.0,28084.55,19.31,62.41,44.44,17.97,17.97,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-01-220028-CLEAR P/ESPUMAPintado 2,2022-01-22,0028-CLEAR P/ESPUMA,Pintado 2
5159,310.0,1872.4,37143.33,28.02,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-01-230028-CLEAR P/ESPUMAPintado 2,2022-01-23,0028-CLEAR P/ESPUMA,Pintado 2
5160,510.0,3080.4,52777.89,20.43,103.49,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-01-210028-CLEAR P/ESPUMAPintado 2,2022-01-21,0028-CLEAR P/ESPUMA,Pintado 2
5161,770.0,4650.8,64388.06,32.45,83.62,44.44,39.18,39.18,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-01-190028-CLEAR P/ESPUMAPintado 2,2022-01-19,0028-CLEAR P/ESPUMA,Pintado 2
5162,475.0,2692.15,44040.72,22.28,92.72,44.44,48.28,48.28,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-01-180028-CLEAR P/ESPUMAPintado 2,2022-01-18,0028-CLEAR P/ESPUMA,Pintado 2
5163,100.0,604.0,34059.42,16.13,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-01-200028-CLEAR P/ESPUMAPintado 2,2022-01-20,0028-CLEAR P/ESPUMA,Pintado 2
5164,90.0,543.6,11479.2,6.1,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-01-240028-CLEAR P/ESPUMAPintado 2,2022-01-24,0028-CLEAR P/ESPUMA,Pintado 2
5165,60.0,435.55,4319.68,2.13,107.99,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-01-160028-CLEAR P/ESPUMAPintado 2,2022-01-16,0028-CLEAR P/ESPUMA,Pintado 2
5166,200.0,1208.0,8302.89,1.98,41.51,44.44,2.93,-2.93,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-040028-CLEAR P/ESPUMAPintado 2,2022-02-04,0028-CLEAR P/ESPUMA,Pintado 2
5167,320.0,1932.8,23163.44,7.4,72.39,44.44,27.94,27.94,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-050028-CLEAR P/ESPUMAPintado 2,2022-02-05,0028-CLEAR P/ESPUMA,Pintado 2
5168,730.0,4409.2,63506.34,19.83,86.99,44.44,42.55,42.55,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-010028-CLEAR P/ESPUMAPintado 2,2022-02-01,0028-CLEAR P/ESPUMA,Pintado 2
5169,200.0,1208.0,38017.28,17.73,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-260028-CLEAR P/ESPUMAPintado 2,2022-02-26,0028-CLEAR P/ESPUMA,Pintado 2
5170,200.0,1208.0,8713.33,3.64,43.57,44.44,0.87,-0.87,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-180028-CLEAR P/ESPUMAPintado 2,2022-02-18,0028-CLEAR P/ESPUMA,Pintado 2
5171,270.0,1630.8,21296.04,9.35,78.87,44.44,34.43,34.43,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-270028-CLEAR P/ESPUMAPintado 2,2022-02-27,0028-CLEAR P/ESPUMA,Pintado 2
5172,340.0,2053.6,23540.61,12.71,69.24,44.44,24.8,24.8,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-190028-CLEAR P/ESPUMAPintado 2,2022-02-19,0028-CLEAR P/ESPUMA,Pintado 2
5173,600.0,3624.0,62334.31,25.29,103.89,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-160028-CLEAR P/ESPUMAPintado 2,2022-02-16,0028-CLEAR P/ESPUMA,Pintado 2
5174,400.0,2416.0,41586.1,11.69,103.97,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-140028-CLEAR P/ESPUMAPintado 2,2022-02-14,0028-CLEAR P/ESPUMA,Pintado 2
5175,100.0,604.0,16312.35,5.37,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-030028-CLEAR P/ESPUMAPintado 2,2022-02-03,0028-CLEAR P/ESPUMA,Pintado 2
5176,470.0,2838.8,39071.26,18.73,83.13,44.44,38.69,38.69,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-02-020028-CLEAR P/ESPUMAPintado 2,2022-02-02,0028-CLEAR P/ESPUMA,Pintado 2
5177,320.0,1932.8,26821.94,10.89,83.82,44.44,39.38,39.38,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-250028-CLEAR P/ESPUMAPintado 2,2022-03-25,0028-CLEAR P/ESPUMA,Pintado 2
5178,310.0,1872.4,20798.87,8.86,67.09,44.44,22.65,22.65,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-260028-CLEAR P/ESPUMAPintado 2,2022-03-26,0028-CLEAR P/ESPUMA,Pintado 2
5179,630.0,3805.2,59072.16,35.64,93.77,44.44,49.32,49.32,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-240028-CLEAR P/ESPUMAPintado 2,2022-03-24,0028-CLEAR P/ESPUMA,Pintado 2
5180,500.0,3020.0,60615.64,34.92,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-210028-CLEAR P/ESPUMAPintado 2,2022-03-21,0028-CLEAR P/ESPUMA,Pintado 2
5181,200.0,1208.0,41793.36,23.87,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-200028-CLEAR P/ESPUMAPintado 2,2022-03-20,0028-CLEAR P/ESPUMA,Pintado 2
5182,600.0,3624.0,60560.65,29.93,100.93,44.44,56.49,56.49,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-190028-CLEAR P/ESPUMAPintado 2,2022-03-19,0028-CLEAR P/ESPUMA,Pintado 2
5183,645.0,3895.8,34904.23,23.75,54.12,44.44,9.67,9.67,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-170028-CLEAR P/ESPUMAPintado 2,2022-03-17,0028-CLEAR P/ESPUMA,Pintado 2
5184,600.0,3624.0,53614.87,31.4,89.36,44.44,44.92,44.92,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-230028-CLEAR P/ESPUMAPintado 2,2022-03-23,0028-CLEAR P/ESPUMA,Pintado 2
5185,400.0,2416.0,46914.5,25.84,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-220028-CLEAR P/ESPUMAPintado 2,2022-03-22,0028-CLEAR P/ESPUMA,Pintado 2
5186,400.0,2416.0,51794.53,30.03,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-180028-CLEAR P/ESPUMAPintado 2,2022-03-18,0028-CLEAR P/ESPUMA,Pintado 2
5187,200.0,1208.0,26959.14,7.31,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-020028-CLEAR P/ESPUMAPintado 2,2022-03-02,0028-CLEAR P/ESPUMA,Pintado 2
5188,200.0,1208.0,5240.04,2.61,26.2,44.44,18.24,-18.24,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-010028-CLEAR P/ESPUMAPintado 2,2022-03-01,0028-CLEAR P/ESPUMA,Pintado 2
5189,420.0,2536.8,41276.28,14.48,98.28,44.44,53.84,53.84,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-04-050028-CLEAR P/ESPUMAPintado 2,2022-04-05,0028-CLEAR P/ESPUMA,Pintado 2
5190,240.0,1449.6,2537.52,1.29,17.32,44.44,33.87,-29.1,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-04-230028-CLEAR P/ESPUMAPintado 2,2022-04-23,0028-CLEAR P/ESPUMA,Pintado 2
5191,200.0,1208.0,18475.78,8.36,92.38,44.44,47.94,47.94,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-04-120028-CLEAR P/ESPUMAPintado 2,2022-04-12,0028-CLEAR P/ESPUMA,Pintado 2
5192,120.0,724.8,10772.97,7.25,89.77,44.44,45.33,45.33,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-04-210028-CLEAR P/ESPUMAPintado 2,2022-04-21,0028-CLEAR P/ESPUMA,Pintado 2
5193,120.0,724.8,7417.81,2.72,61.82,44.44,17.37,17.37,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-04-130028-CLEAR P/ESPUMAPintado 2,2022-04-13,0028-CLEAR P/ESPUMA,Pintado 2
5194,200.0,1208.0,16600.78,5.96,83.0,44.44,38.56,38.56,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-04-250028-CLEAR P/ESPUMAPintado 2,2022-04-25,0028-CLEAR P/ESPUMA,Pintado 2
5195,95.0,573.8,6593.39,3.24,69.4,44.44,24.96,24.96,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-04-220028-CLEAR P/ESPUMAPintado 2,2022-04-22,0028-CLEAR P/ESPUMA,Pintado 2
5196,80.0,483.2,10860.18,6.67,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-04-040028-CLEAR P/ESPUMAPintado 2,2022-04-04,0028-CLEAR P/ESPUMA,Pintado 2
5197,80.0,483.2,18546.06,5.42,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-04-150028-CLEAR P/ESPUMAPintado 2,2022-04-15,0028-CLEAR P/ESPUMA,Pintado 2
5198,200.0,1208.0,11100.17,3.97,55.5,44.44,11.06,11.06,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-05-260028-CLEAR P/ESPUMAPintado 2,2022-05-26,0028-CLEAR P/ESPUMA,Pintado 2
5199,160.0,966.4,21755.73,8.97,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-05-020028-CLEAR P/ESPUMAPintado 2,2022-05-02,0028-CLEAR P/ESPUMA,Pintado 2
5200,190.0,1147.6,14359.58,7.67,75.58,44.44,31.14,31.14,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-05-100028-CLEAR P/ESPUMAPintado 2,2022-05-10,0028-CLEAR P/ESPUMA,Pintado 2
5201,150.0,906.0,14508.06,9.58,96.72,44.44,52.28,52.28,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-05-250028-CLEAR P/ESPUMAPintado 2,2022-05-25,0028-CLEAR P/ESPUMA,Pintado 2
5202,180.0,1087.2,6830.9,4.2,37.95,44.44,6.49,-6.49,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-05-030028-CLEAR P/ESPUMAPintado 2,2022-05-03,0028-CLEAR P/ESPUMA,Pintado 2
5203,60.0,435.55,2226.72,1.57,42.35,44.44,2.09,-2.09,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-05-130028-CLEAR P/ESPUMAPintado 2,2022-05-13,0028-CLEAR P/ESPUMA,Pintado 2
5204,200.0,946.0,14322.5,9.65,71.61,44.44,27.17,27.17,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-03-160028-CLEAR P/ESPUMAPintado 2,2022-03-16,0028-CLEAR P/ESPUMA,Pintado 2
5205,200.0,946.0,12978.72,7.01,64.89,44.44,20.45,20.45,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-05-270028-CLEAR P/ESPUMAPintado 2,2022-05-27,0028-CLEAR P/ESPUMA,Pintado 2
5206,160.0,756.8,36202.1,17.28,110.92,44.44,58.91,56.51,1.02,,,40.4,34.37,237.83,20.67,21.0,50.45,1,2022-06-010028-CLEAR P/ESPUMAPintado 2,2022-06-01,0028-CLEAR P/ESPUMA,Pintado 2
5207,175.0,1428.0,3678.95,1.69,21.02,25.72,4.7,-4.7,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2021-08-010407-COOL GRAY ICPPintado 1,2021-08-01,0407-COOL GRAY ICP,Pintado 1
5208,350.0,2856.0,8231.61,5.22,23.52,25.72,2.2,-2.2,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2021-09-050407-COOL GRAY ICPPintado 1,2021-09-05,0407-COOL GRAY ICP,Pintado 1
5209,200.0,1632.0,4750.46,2.99,23.75,25.72,1.97,-1.97,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2021-10-220407-COOL GRAY ICPPintado 1,2021-10-22,0407-COOL GRAY ICP,Pintado 1
5210,200.0,1632.0,4506.86,2.21,22.53,25.72,3.19,-3.19,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2021-11-240407-COOL GRAY ICPPintado 1,2021-11-24,0407-COOL GRAY ICP,Pintado 1
5211,95.0,775.2,2226.72,1.29,18.05,25.72,7.68,-7.68,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2021-11-300407-COOL GRAY ICPPintado 1,2021-11-30,0407-COOL GRAY ICP,Pintado 1
5212,380.0,3100.8,7515.76,5.04,19.78,25.72,5.94,-5.94,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-02-260407-COOL GRAY ICPPintado 1,2022-02-26,0407-COOL GRAY ICP,Pintado 1
5213,180.0,1468.8,3680.64,1.8,20.45,25.72,5.27,-5.27,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-02-170407-COOL GRAY ICPPintado 1,2022-02-17,0407-COOL GRAY ICP,Pintado 1
5214,310.0,2529.6,7354.65,3.35,23.72,25.72,2.0,-2.0,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-03-190407-COOL GRAY ICPPintado 1,2022-03-19,0407-COOL GRAY ICP,Pintado 1
5215,600.0,4896.0,14683.84,9.77,24.47,25.72,1.25,-1.25,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-04-130407-COOL GRAY ICPPintado 1,2022-04-13,0407-COOL GRAY ICP,Pintado 1
5216,150.0,1224.0,3934.07,1.88,26.23,25.72,0.51,0.51,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-05-160407-COOL GRAY ICPPintado 1,2022-05-16,0407-COOL GRAY ICP,Pintado 1
5217,190.0,1550.4,3894.51,2.39,20.5,25.72,5.22,-5.22,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-05-290407-COOL GRAY ICPPintado 1,2022-05-29,0407-COOL GRAY ICP,Pintado 1
5218,130.0,1060.8,2902.25,2.25,22.33,25.72,3.4,-3.4,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-05-250407-COOL GRAY ICPPintado 1,2022-05-25,0407-COOL GRAY ICP,Pintado 1
5219,148.0,1207.68,3492.48,2.97,23.6,25.72,2.12,-2.12,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-06-290407-COOL GRAY ICPPintado 1,2022-06-29,0407-COOL GRAY ICP,Pintado 1
5220,420.0,3519.6,3895.56,1.84,17.32,25.72,16.45,-16.45,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-07-140407-COOL GRAY ICPPintado 1,2022-07-14,0407-COOL GRAY ICP,Pintado 1
5221,385.0,3226.3,8140.45,5.46,21.14,25.72,4.58,-4.58,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-07-260407-COOL GRAY ICPPintado 1,2022-07-26,0407-COOL GRAY ICP,Pintado 1
5222,770.0,6452.6,16751.99,9.82,21.76,25.72,3.97,-3.97,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-08-110407-COOL GRAY ICPPintado 1,2022-08-11,0407-COOL GRAY ICP,Pintado 1
5223,200.0,1676.0,4347.23,2.37,21.74,25.72,3.99,-3.99,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-09-220407-COOL GRAY ICPPintado 1,2022-09-22,0407-COOL GRAY ICP,Pintado 1
5224,447.0,3745.86,10630.81,6.53,23.78,25.72,1.94,-1.94,1.21,,,63.0,51.0,238.5,21.0,25.75,25.72,0,2022-09-020407-COOL GRAY ICPPintado 1,2022-09-02,0407-COOL GRAY ICP,Pintado 1
